Paper_ID,Question_ID,Question_Type,Question_Text,Token_Text,Word_Count
0460_s18_qp_23.pdf,(b),SUB," (i) Study Fig. 4.2 (Insert), which is a photograph showing part of a different type of coastline. Describe the beach shown in Fig. 4.2. Do not include the seaweed. ",Study Insert photograph showing part different type coastline Describe beach shown include seaweed,165
0460_s18_qp_23.pdf,(ii),SUB, Explain why the coastline in Fig. 4.2 has more deposition than the coastline in Fig. 4.1. TURN PAGE FOR QUESTION 5 ,Explain coastline deposition coastline TURN PAGE QUESTION,116
0460_s18_qp_23.pdf,5 ,MAIN,"(a) Fig. 5.1 shows plate boundaries and the direction of movement of some plates. plate movement Fig. 5.1 Use Fig. 5.1 to complete the table by writing in the letter, chosen from A to F, that locates the description. Description of location Letter an oceanic plate colliding with a continental plate an island arc formed by two oceanic plates colliding two continental plates colliding two plates moving apart major earthquakes are unlikely to occur here ",show plate boundary direction movement plate plate movement Use complete table writing letter chosen locates description Description location Letter oceanic plate colliding continental plate island arc formed two oceanic plate colliding two continental plate colliding two plate moving apart major earthquake unlikely occur,455
0460_s18_qp_23.pdf,(b),SUB," Study Fig. 5.2, which shows part of the Earth’s crust. Using information from Fig. 5.2, answer the questions below. mid- Key continental plate plate movement ocean surface rising magma oceanic plate convection current Fig. 5.2 ",Study show part Earth crust Using information answer question mid- Key continental plate plate movement ocean surface rising magma oceanic plate convection current,228
0460_s18_qp_23.pdf,(i),SUB, Suggest where new oceanic plate is formed. ,Suggest new oceanic plate formed,44
0460_s18_qp_23.pdf,(ii),SUB, Suggest how new oceanic plate is formed. ,Suggest new oceanic plate formed,42
0460_s18_qp_23.pdf,(iii),SUB, Suggest why oceanic plate moves. ,Suggest oceanic plate move,34
0460_s18_qp_23.pdf,6 ,MAIN,"Study Fig. 6.1, which shows countries in which Nestlé, a transnational corporation, has factories. number of factories ",Study show country Nestlé transnational corporation factory number factory,119
0460_s18_qp_23.pdf,23 ,MAIN,16 and over (actual number shown by figures) no factories Fig. 6.1 ,actual number shown figure factory,67
0460_s18_qp_23.pdf,(a),SUB, Describe how Fig. 6.1 shows that Nestlé is typical of a transnational corporation. ,Describe show Nestlé typical transnational corporation,84
0460_s18_qp_23.pdf,(b),SUB, (i) Suggest three advantages for a country of having a transnational corporation factory. ,Suggest three advantage country transnational corporation factory,91
0460_s19_qp_21.pdf,1 ,MAIN,"Study the map extract for Kivik, Sweden. The scale is 1:50 000. Fig. 1.shows some of the features in the south west of the map extract around the settlement of Fig. 1.",Study map extract Kivik Sweden scale 1:50 1.shows feature south west map extract around settlement,167
0460_s19_qp_21.pdf,(a),SUB," Using the map extract, identify the following features shown on Fig. 1.1: ",Using map extract identify following feature shown,75
0460_s19_qp_21.pdf,(i),SUB, feature A ,feature,11
0460_s19_qp_21.pdf,(ii),SUB, the type of road at B ,type road,23
0460_s19_qp_21.pdf,(iii),SUB, feature C ,feature,11
0460_s19_qp_21.pdf,(iv),SUB, the height above sea level at spot height D ,height sea level spot height,45
0460_s19_qp_21.pdf,(v),SUB, the land use in area E ,land use area,24
0460_s19_qp_21.pdf,(vi),SUB, the land use in area F. ,land use area,25
0460_s19_qp_21.pdf,(b),SUB, Look at the coastal area from Kivik to the northern edge of the map extract. Give two pieces of map evidence which suggests that this area has a tourist industry. ,Look coastal area Kivik northern edge map extract Give two piece map evidence suggests area tourist industry,164
0460_s19_qp_21.pdf,(c),SUB, Fig. 1.2 is a cross section along northing 69 from 490690 to the sea at 560690. coastline metres metres above above sea sea level level Fig. 1.2 ,cross section along northing sea 560690. coastline metre metre sea sea level level,146
0460_s19_qp_21.pdf,(i),SUB, Identify feature X. ,Identify feature,21
0460_s19_qp_21.pdf,(ii),SUB, Name the settlement at Y. ,Name settlement,27
0460_s19_qp_21.pdf,(iii),SUB," Using the map, complete the cross section on Fig. 1.2 between Z and the coastline. ",Using map complete cross section coastline,84
0460_s19_qp_21.pdf,(d),SUB," Look at the settlements of Olof and S Mellby. Find the churches in Olof and S Mellby, shown by this symbol: ",Look settlement Olof Mellby Find church Olof Mellby shown symbol,109
0460_s19_qp_21.pdf,(i),SUB, Measure the distance in a straight line between the church at Olof and the church at S Mellby. Give your answer in metres. ,Measure distance straight line church Olof church Mellby Give answer metre,124
0460_s19_qp_21.pdf,(ii),SUB, Give the compass direction from the church at Olof to the church at S Mellby. ,Give compass direction church Olof church Mellby,79
0460_s19_qp_21.pdf,(iii),SUB, Measure the bearing from the church at Olof to the church at S Mellby. ,Measure bearing church Olof church Mellby,72
0460_s19_qp_21.pdf,(iv),SUB, What is the six-figure grid reference of the church at S Mellby? Tick one box below. Tick (3) ,six-figure grid reference church Mellby Tick one box Tick,95
0460_s19_qp_21.pdf,(e),SUB, Fig. 1.3 shows an area in the north of the map extract. Fig. 1.3 Describe the relief of this area. ,show area north map extract Describe relief area,100
0460_s19_qp_21.pdf,2 ,MAIN,"(a) Study Fig. 2.1, which shows the population structure of South Sudan in 2014 and Fig. 2.2, which shows the population structure of Germany in 2014. South Sudan population (in thousands) age group population (in thousands) Fig. 2.1 Germany ",Study show population structure South Sudan show population structure Germany South Sudan population thousand age group population thousand Germany,242
0460_s19_qp_21.pdf,4 ,MAIN,3.2 2.1.6 0.8 0 0 0.8 1.6 2.3.2 population (in millions) age group population (in millions) Fig. 2.2 ,2.1.6 2.3.2 population million age group population million,101
0460_s19_qp_21.pdf,(i),SUB, Plot the following information on Fig. 2.1: 600 000 females aged 15–19 400 000 males aged 25–29. [2] ,Plot following information female aged 15–19 male aged 25–29,102
0460_s19_qp_21.pdf,(ii),SUB, Give three differences between the population structure of South Sudan and the population structure of Germany. ,Give three difference population structure South Sudan population structure Germany,113
0460_s19_qp_21.pdf,(iii),SUB, Suggest one problem caused by each population structure. South Sudan Germany ,Suggest one problem caused population structure South Sudan Germany,78
0460_s19_qp_21.pdf,(b),SUB, Fig. 2.3 shows the population structure of Qatar in 2014. Qatar (2014) population (in thousands) age group population (in thousands) Fig. 2.3 Look at the numbers of males and females in Qatar. Suggest a reason for this population structure. ,show population structure Qatar Qatar population thousand age group population thousand Look number male female Qatar Suggest reason population structure,242
0460_s19_qp_21.pdf,3 ,MAIN,Figs. 3.1 and 3.2 (Insert) are photographs which show two settlements. ,Insert photograph show two settlement,71
0460_s19_qp_21.pdf,(a),SUB, Describe the site and location of each settlement. Fig. 3.1 Fig. 3.2 ,Describe site location settlement,70
0460_s19_qp_21.pdf,(b),SUB, Describe the agriculture in each photograph. Fig. 3.1 Fig. 3.2 ,Describe agriculture photograph,64
0460_s19_qp_21.pdf,4 ,MAIN,Fig. 4.1 shows the locations of the epicentres of the largest earthquakes that occurred on January ,show location epicentre largest earthquake occurred January,99
0460_s19_qp_21.pdf,3 ,MAIN,2017. North Eurasian Plate American African Pacific Plate IInnddiiaann PPllaattee Nazca American Plate Plate AAuussttrraalliiaann PPllaattee plate boundary Antarctic Plate epicentre of earthquake Fig. 4.1 ,North Eurasian Plate American African Pacific Plate IInnddiiaann PPllaattee Nazca American Plate Plate AAuussttrraalliiaann PPllaattee plate boundary Antarctic Plate epicentre earthquake,205
0460_s19_qp_21.pdf,(a),SUB, (i) What is meant by the term epicentre? ,meant term epicentre,42
0460_s19_qp_21.pdf,(ii),SUB, Describe the relationship between earthquakes and plate boundaries shown on Fig. 4.1. ,Describe relationship earthquake plate boundary shown,87
0460_s19_qp_21.pdf,(b),SUB, Table 4.1 shows the depth of focus and magnitude (strength) of the earthquakes shown on Fig. 4.1. Table 4.1 Depth of focus Magnitude ,Table show depth focus magnitude strength earthquake shown Table Depth focus Magnitude,134
0460_s19_qp_21.pdf,(km),SUB, (Richter value) 206 3.9 ,Richter value,25
0460_s19_qp_21.pdf,36 ,MAIN,5.5 121 4.5 ,,12
0460_s19_qp_21.pdf,68 ,MAIN,5.2 ,,4
0460_s19_qp_21.pdf,36 ,MAIN,4.6 ,,4
0460_s19_qp_21.pdf,54 ,MAIN,4.5 ,,4
0460_s19_qp_21.pdf,44 ,MAIN,2.7 ,,4
0460_s19_qp_21.pdf,35 ,MAIN,2.6 110 3.2 ,,12
0460_s19_qp_21.pdf,35 ,MAIN,3.3 108 5.9 216 4.2 ,,20
0460_s19_qp_21.pdf,11 ,MAIN,"4.8 Table 4.2 describes the depth of earthquake foci. Table 4.2 Depth of focus (km) Description 0–50 shallow 51–300 medium 301–670 deep Using Table 4.2, what is the depth of most of the earthquakes shown on Fig. 4.1 and Table 4.1? Tick one box in the table below. [1] Tick (3) shallow medium ",Table describes depth earthquake focus Table Depth focus Description 0–50 shallow 51–300 medium 301–670 deep Using Table depth earthquake shown Table Tick one box table Tick shallow medium,292
0460_s19_qp_21.pdf,(c),SUB, (i) Table 4.3 describes the magnitude (strength) of earthquakes. Table 4.3 Magnitude Description Average frequency ,Table describes magnitude strength earthquake Table Magnitude Description Average frequency,116
0460_s19_qp_21.pdf,(Richter value),SUB, per year 2–3.9 minor More than 1 million 4–4.9 light 10 000–150 000 5–5.9 moderate 1000–1500 6–6.9 strong 100–150 7–7.9 major 10–20 ,per year 2–3.9 minor million 4–4.9 light 000–150 5–5.9 moderate 1000–1500 6–6.9 strong 100–150 7–7.9 major 10–20,133
0460_s19_qp_21.pdf,8 ,MAIN,and over great 1 What term describes most of the earthquakes shown on Fig. 4.1 and Table 4.1? Tick one box below. Tick (3) moderate strong ,great term describes earthquake shown Table Tick one box Tick moderate strong,139
0460_s19_qp_21.pdf,(ii),SUB, Describe the relationship between the magnitude and frequency of earthquakes shown in Table 4.3. ,Describe relationship magnitude frequency earthquake shown Table,98
0460_s19_qp_21.pdf,(d),SUB, Give two earthquake hazards which cause death or injury to people. ,Give two earthquake hazard cause death injury people,68
0460_s19_qp_21.pdf,5 ,MAIN,"Study the following information about the weather for one week in January in Cumbria, UK. Table 5.1 Date in January 226 27 28 29 30 31 maximum temperature (°C) 6 7 8 8 8 4 minimum temperature (°C) 4 4 4 0 –2 –4 wind direction SW SW W W N E E rainfall (mm) 8 10 4 0 0 0 0 weather ",Study following information weather one week January Cumbria UK Table Date January maximum temperature °C minimum temperature °C –2 –4 wind direction SW SW rainfall mm weather,279
0460_s19_qp_21.pdf,(a),SUB, Name three of the instruments used to collect the data in Table 5.1. ,Name three instrument used collect data Table,70
0460_s19_qp_21.pdf,(b),SUB," Using the information in Table 5.1 only, describe the relationship between wind direction and rainfall. ",Using information Table describe relationship wind direction rainfall,105
0460_s19_qp_21.pdf,(c),SUB, Look at the information about wind direction on January 30 and 31 shown in Table 5.1. Plot this information on Fig. 5.1. [1] Wind rose for January = 1 day Fig. 5.1 ,Look information wind direction January shown Table Plot information Wind rose January day,165
